,language,id,text,resultado,situacao,cat_id,cat_nome
174,pt,55,lindos    presidente coloca uma bandeira do  nas suas lives ,0.715714991092682,Positivo,1,Curtir
175,pt,53,parabens presidente bolsonaro  feliz casamento ao casal eduardo bolsonaro ,1.0,Positivo,1,Curtir
176,pt,75732,deus acima de todos meu presidente  joelhos no chao todos os dias por sua saude ja  deu certo  o senhor voltara logo   o brasil precisa do senhor  ,0.8311070799827579,Positivo,1,Curtir
177,pt,75734,excelente recuperacao  nobre presidente  jesus esta ao seu lado te amparando para que a sua recuperacao seja rapida e  em breve  ja estara em brasilia para trazer ordem e progresso para o nosso amado brasil ,0.7857142686843871,Positivo,1,Curtir
178,pt,47,que deus abencoe essa nova familia que se formou ,0.604970037937164,Neutro,1,Curtir
179,pt,75742,meu presidente   o sr tem uma missao   e deus vai lhe proteger e abencoar   obrigada por existir   o sr e um anjo enviado dos  ceus para ajudar nosso brasil   esta nacao e abencoada tenho certeza disso  fique em paz e caminhe firme que deus esta contigo  continuamos em oracao ,0.704081654548645,Positivo,1,Curtir
180,pt,75686,deus te abencoe grandemente senhor presidente  vamos continuar mantendo a nossa fe em deus  ele dara ao senhor  pleno restabelecimento  depois  cada coisa por sua vez  e o brasil sera transformado numa grande nacao atraves de seu bom governo  conte comigo  minha familia e meus amigos   abracos   saude e paz ,0.699999988079071,Neutro,1,Curtir
181,pt,75735,deus te abencoe  senhor presidente    com todo respeito  eu vivi para dizer   eu te amo   para o presidente mais amado do nosso brasil    ,0.9098718762397769,Positivo,1,Curtir
182,pt,101153,boa noite pr pe quente ,0.686390459537506,Neutro,1,Curtir
183,pt,49,parabens presidente   que deus abencoe sua familia ,0.554887294769287,Neutro,1,Curtir
184,pt,54,felicidade para o casal  brasil acima de tudo  deus acima de todos  adsumus,1.0,Positivo,1,Curtir
185,pt,75745,sei o que esta passando meu presidente  com fe em deus eu venci e com a bencao d ele o senhor tambem saira dessa para ser o melhor presidente da historia do brasil  #bolsonaro2022,0.682434618473053,Neutro,1,Curtir
186,pt,75741,deus te abencoe e proteja sempre vc presidente salve nosso brasil,0.59314501285553,Neutro,1,Curtir
187,pt,75746,perguntei na tribuna do congresso  quem paga os advogados do adelio bispo  veja a reacao do deputados  https   www facebook com 1738245342858207 posts 2498919056790828 ,0.6430962085723879,Neutro,1,Curtir
188,pt,75747,valeu presidente  tudo de melhor pra ti  deus na sua grandeza tem olhado por ti  e continuar  porque quando se e do bem tem ele ao seu lado ,0.857142865657806,Positivo,1,Curtir
189,pt,31,deus abencoe o sr  presidente e a sua familia ,0.538101196289062,Neutro,1,Curtir
190,pt,75739,melhoras presidente  logo logo o senhor esta de volta  agora 100     ,0.403476595878601,Neutro,1,Curtir
191,pt,22,parabens meu presidente q deus esteja com sua familia e abencoe o casamento do seu filho,0.7580507397651669,Positivo,1,Curtir
192,pt,101130,boa noite querido presidente este dia 07 07 19 vai ficar para a historia do brasil a selecao brasileira ganhando o campeonato com o presidente eleito pelo povo que esta mudando o brasil   foram emocoes de todos os lados  o povo ficou emocionado  e a galera gritando mito    ate os jogadores   foi demais parabens arrasou    bom descanso e uma super semana    deus abencoe ao senhor capitao ,0.6515151262283331,Neutro,1,Curtir
193,pt,25469,parabens presidente onde for iremos junto,0.590018272399902,Neutro,1,Curtir
194,pt,75748,bom almoco meu presidente  estamos orando pelo senhor ,0.854375720024109,Positivo,1,Curtir
195,pt,49087,o diretorio do psl de serra negra sp pediu desfiliacao coletiva do partido e seguira o senhor em seus novos rumos  nao por idolatria  como os esquerdistas  e sim por patriotismo e alinhamento de ideais  que sao absolutamente os mesmos    estamos juntos ,0.45890066027641296,Neutro,1,Curtir
196,pt,50637,esse e o nosso presidente  brasil acima de tudo e deus acima de todos ,0.883335947990417,Positivo,1,Curtir
197,pt,12,parabens deus os abencoe e deus no controle sempre ,0.5943432450294489,Neutro,1,Curtir
198,pt,25470,a melhor de hoje  isso foi no shopping recife em pernambuco ,0.893089473247528,Positivo,1,Curtir
199,pt,75750,capitao neste momento pense somente na sua recuperacao  nosso  brasil precisa do sr  presidente  fique tranquilo e pense na sua saude  major mourao esta cuidando e presidindo nosso pais   para que o sr  se cuide  sra  michelle puxe a orelha dele rsrs    nos precisamos de voces familia linda   deus os abencoe ,0.6960784196853641,Neutro,1,Curtir
200,pt,75749,que sufoco com sua pneumonia  querido presidente  rezei por ti  sim  que alivio    ,0.419063746929169,Neutro,1,Curtir
201,pt,25472,sou grato ao senhor por ter obtido 8 647 votos na disputa para deputado estadual em  2018 no rio de janeiro  vou sair do psl e acompanhar o senhor  estaremos juntos lutando pelo brasil    davi pqd suplente de deputado estadual ex psl,0.512926816940308,Neutro,1,Curtir
202,pt,24,valeu presidente  que deus abencoe a uniao dos seus filhos   ,0.7716235518455509,Positivo,1,Curtir
203,pt,50633,faz um churrascao pra nos la presidente  levo a skol,0.35762894153595,Neutro,1,Curtir
204,pt,52,parabens que deus abencoe grandiosamente essa uniao e proteja sua familia meu presidente ,0.5446789264678961,Neutro,1,Curtir
205,pt,74,pancinha de lombriga  viril  muita glacial tomada #pas,0.470226794481277,Neutro,1,Curtir
206,pt,101124,sabe o que o bolsonaro falou no ouvido do tite    voce vai ter que me engolir  ,0.33875980973243697,Neutro,1,Curtir
207,pt,101155,o tite nao esta nessa foto  nao fez falta  acho que foi ligar para a pf em curitiba  ,0.46410730481147794,Neutro,1,Curtir
208,pt,25474,hoje  tambem anuncio minha desfiliacao ap psl e aguardo ate que seja convocado pelo presidente bolsonaro a fazer parte integrante do novo partido    sou alianca pelo brasil   ,0.7388666272163391,Positivo,1,Curtir
209,pt,57,parabens eduardo bolsonaro felicidades nesta nova vida,0.9168208241462711,Positivo,1,Curtir
210,pt,75759,forca e coragem nao te faltam   energia positiva temos de sobra e estao todas sendo enviadas pra voce   #meupresidente,0.547782719135284,Neutro,1,Curtir
211,pt,75751,boa recuperacao querido presidente  o brasil decente te ama   ,0.950528979301453,Positivo,1,Curtir
212,pt,25890,os verdadeiros te seguem  boa sorte presidente  ,1.0,Positivo,1,Curtir
213,pt,75754,em oracao por sua recuperacao presidente  o brasil dos brasileiros  esta pedindo a deus por sua vida   ,0.625545501708984,Neutro,1,Curtir
214,pt,75755,contrariando o desejo e postagens dos que  so  sabem odiar  ai  esta  vc  presidente  nos dando essa alegria de ve lo bem  em recuperacao   deus o abencoe sempre  tenha um bom dia ,0.8125,Positivo,1,Curtir
215,pt,25765,ja com a caneta azul  azul caneta  pra assinar pedindo a criacao do novo partido   ,0.6194143295288089,Neutro,1,Curtir
216,pt,25740,e disso que estou falando muito bom mesmo    preciso de  nomes dos  vereadores e prefeito aqui em senhor do bonfim ba  so votarei  se forem indicados pelo presidente jair bolsonaro ,0.6808158755302429,Neutro,1,Curtir
217,pt,75765,otima recuperacao meu presidente  deus te abencoe e te guarde  muita saude   precisa   estar muito bem  p governar esse brasil  a maioria esmagadora estao orando e torcendo por sua recuperacao  quanto ao resto  quem precisa    todo mal q eles desejam ao proximo  volta em dobro p eles   deus esta contigo ,0.555713593959808,Neutro,1,Curtir
218,pt,50639,sao gestos assim que me faz acreditar em um brasil melhor ,0.89742773771286,Positivo,1,Curtir
219,pt,75756,isso ai numero 1    um dia de cada vez    a evolucao sera muito rapida depois desses bos    passei por exatamente o que o senhor esta passando    quero dizer q vc superara    e suas cicatrizes serao para lembrar que deus e nos brasileiros do bem    acreditamos em voce     vc esta nas oracoes de muitos    eu estou fazendo minha parte ,0.6724137663841251,Neutro,1,Curtir
220,pt,75758,que alegria ver nosso presidente firme se recuperando   juntos faremos justica pelo q te fizeram  ,0.983000099658966,Positivo,1,Curtir
221,pt,25637,meu presidente  a direita campos rj  esta aguardando a ordem para iniciar a missao da coleta de assinaturas   estamos ha 6 anos trabalhando para fazer crescer a direita na cidade  temos certeza que podemos contar com sua ajuda   diretoria da assoc  direita campos rj  wander junior presidente  carlos victor carvalho vice presidente eraldo da silva duarte diretor leticia goncalves de mattos diretora matheus medeiros tesoureiro  temos milhares de soldados fieis e prontos para lutar pelo nosso  brasil ,0.596666514873505,Neutro,1,Curtir
222,pt,101132, urgente    bolsonaro tira foto com a selecao brasileira sem o tecnico  criando crise no governo  diz colunista      folha de s  paulo  veja  istoe  estadao  g1 e etc     grande dia ,0.619046628475189,Neutro,1,Curtir
223,pt,25484,todo  mundo  querendo  fazer  parte  e  assinar uma  das  500  mil  outras  necessarias    ,0.449636518955231,Neutro,1,Curtir
224,pt,76219,deus acima de tudo  boa recuperacao  e antes que me esqueca  #foratoffoli,0.8103450536727909,Positivo,1,Curtir
225,pt,75789,presidente jair messias bolsonaro  existem milhoes de brasileiros que estao orando e jejuando por sua completa restauracao  yhwh raphah  nosso eterno pai  esta curando completamente a sua vida  o brasil tambem estava muito enfermo  como uma metastase  o cancer da corrupcao se espalhou por varios setores da sociedade  mas atraves do seu governo  nossa nacao experimentara uma cura sobrenatural  todos nos esperamos o seu retorno no proximo dia 17 02  cuide se  porque voce e importante para o pais  um forte abraco ,0.621951222419739,Neutro,1,Curtir
226,pt,75775,deus abencoe voce e sua familia  deus abencoe o brasil  ,0.5400495529174799,Neutro,1,Curtir
227,pt,50641,parabens  meu presidente  le desejo o infinito de felicidades  brasil  capitao,0.763727247714996,Positivo,1,Curtir
228,pt,75761,ai que delicia essa comida rsrs que bom meu presidente ver que o senhor esta melhor  que deus possa abencoar sua vida rica e poderosamente  se recupere  volte logo  amamos o senhor ok  ah   nos exigimos saber quem mandou matar nosso mito    que deus lhe de forca e coragem presidente  estamos aqui para ampara lo ,0.681818187236786,Neutro,1,Curtir
229,pt,75760,quem te colocou nesse cargo e maior q tudo e todos        brasil acima de tudo  e deus acima de tudo e todos  ,0.954545438289642,Positivo,1,Curtir
230,pt,75757,presidente fique tranquilo pra se recuperar  seu exercito nao vai lhe abandonar  estamos  atentos pra detonar quem for atrapalhar o brasil  o brasil acima de tudo  deus acima de todos ,0.689745962619781,Neutro,1,Curtir
231,pt,75753,presidente  fiz campanha para o senhor  briguei e o defendi  talvez nem leia meu comentario devido a grande quantidade deles  mas gostaria de pedir ao senhor assim que estiver bem e retornar ao palacio do planalto que peca ao ministro da saude e olhe pela saude publica  milhares de pessoas morrem por nao ter essa excelencia quando precisam  faca uma visita aos hospitais de brasilia  taguatinga  gama   ceilandia  e o agora terceirizado instituto hospital de base   que deus restaure sua saude  o brasil precisa do senhor ,0.616279065608978,Neutro,1,Curtir
232,pt,50642,agora por favor diminui a taxa do enem  85 reais e muita coisa  alias fui no palacio da alvorada com a escola no inicio de maio  coitado do cara q fica em pe la fazendo pose de uniforme o dia todo,0.256097555160522,Negativo,1,Curtir
233,pt,75752,boa tarde meu querido e amado presidente sim estamos orando por voce  alias ja entramos no agradecimento  pois sabemos que deus nos ouviu e esta restabelecendo sua saude  tambem seguimos em campanha diaria perguntando em redes sociais  quem mandou matar bolsoanro  e so vamos parar quando os mandantes forem presos no mais  deus siga te abencoando  te protegendo e te cobrindo da mais linda e amorosa graca  voce nunca esteve sozinho deus e contigo e agora somos mais de 50 milhoes que ninguem larga a mao de ninguem  deus te abencoe  amamos voce,0.607526898384094,Neutro,1,Curtir
234,pt,75768,feliz em ve lo ja se alimentando  sr presidente  deus e mais e o seu restabelecimento e certo  ,1.0,Positivo,1,Curtir
235,pt,80536,bom apetite e excelente e rapida  recuperacao    meu presidente ,1.0,Positivo,1,Curtir
236,pt,50643,realizei meu sonho conhecer meu presidente vim a brasilia mas nunca imaginei ver ele  entao com muita sorte e de surpresa ele chega ainda com a camisa do meu timao,0.5043570399284361,Neutro,1,Curtir
237,pt,75787,nao consigo conter as lagrimas de tanta felicidade e agradecimento a deus por sua completa recuperacao  ,0.848418116569519,Positivo,1,Curtir
238,pt,25478,venha conosco para o alianca pelo brasil ,0.6202035546302801,Neutro,1,Curtir
239,pt,50640,a protecao de tela do celular do meu filho de 08 anos     e uma foto do presidente     pode isso gente  amor pelo brasil ,0.44394907355308505,Neutro,1,Curtir
240,pt,25476,vida que segue  que deus ilumine os integrantes da nova legenda e permita que ela seja criada ,0.6726901531219479,Neutro,1,Curtir
241,pt,75763,presidente  logo quero ver o senhor comendo dogao e tomando cafe no copo americano  gente da gente  simples e objetivo  deus abencoe,0.549097180366516,Neutro,1,Curtir
242,pt,75770,que fofo meu presidente    deus e  bom demais   ouviu nossas oracoes    avante capitao   avante brasil,1.0,Positivo,1,Curtir
243,pt,75774,forca presidente      o povo de bem esta junto a vc  em pensamento  oracoes e certeza de que tornaremos o brasil o pais que queremos    ,0.903656184673309,Positivo,1,Curtir
244,pt,75776,que noticia boa    gloria a deus  em breve teremos nosso presidente totalmente recuperado ,1.0,Positivo,1,Curtir
245,pt,25481,ainda vou continuar tendo um carinho pelo psl  afinal foi o partido que abrigou o nosso presidente por um tempo  foi com o numero 17 que fiz muita campanha  mas aonde for meu presidente e eu irei junto ,0.611348211765289,Neutro,1,Curtir
246,pt,101156,presidente  nao deixe que o ministro paulo guedes destrua ou enfraqueca o banco do brasil  pois e uma instituicao bi centenaria patrimonio da nacao brasileira ,0.555842995643616,Neutro,1,Curtir
247,pt,50638,amanha no jn e globo news  presidente jair bolsonaro se diz ser torcedor do palmeiras mas anda por ai com camiseta do internacional  mentiroso ao extremo   tem q ter impeachment,0.342242866754532,Neutro,1,Curtir
248,pt,75779,o brasil inteiro esta rezando pela sua pronta recuperacao  presidente ,0.533250331878662,Neutro,1,Curtir
249,pt,75767,feliz e abencoado sabado  ao nosso presidente    do brasil     e   melhoras no seu restabelecimento,0.972406804561615,Positivo,1,Curtir
250,pt,75783,isaias 58 8    entao rompera a tua luz como a alva  e a tua cura apressadamente brotara  e a tua justica ira adiante de ti  e a gloria do senhor sera a tua retaguarda ,0.7150744199752809,Positivo,1,Curtir
251,pt,102166,te amooooooo,0.539431095123291,Neutro,1,Curtir
252,pt,62,parabens e felicidade para familia mais abencoada,0.959696888923645,Positivo,1,Curtir
253,pt,66,amanha estarei na av paulista       todos juntos pelo brasil        todos pela reforma da previdencia   ,0.6151109933853149,Neutro,1,Curtir
254,pt,75769,a recuperacao esta otima  o importante e a retomada da confianca e todos esperamos q as reformas da previdencia e da justica sejam aprovadas e mudem a cara do brasil  so isso ja justificaria uma administracao  com a economia bem aos poucos arrefece a loucura ideologica e o brasil podera respirar em paz ,0.680013656616211,Neutro,1,Curtir
